Customer_ID,Modelo,Probabilidad_Churn,Prediccion_Churn,Riesgo
105309,B,0.131,0,Bajo
74706,I,0.0888,0,Bajo
108287,H,0.201,0,Bajo
104606,D,0.5481,1,Alto
105607,B,0.3062,0,Medio
71017,D,0.1972,0,Bajo
101605,D,0.0967,0,Bajo
91099,B,0.3492,0,Medio
73123,B,0.4533,0,Medio
102539,J,0.0461,0,Bajo
103955,J,0.1294,0,Bajo
102449,B,0.0735,0,Bajo
103111,I,0.0464,0,Bajo
101340,B,0.4351,0,Medio
77929,B,0.1842,0,Bajo
103257,I,0.1079,0,Bajo
72399,B,0.1068,0,Bajo
101607,C,0.3555,0,Medio
103559,I,0.0944,0,Bajo
100005,D,0.0605,0,Bajo
85776,B,0.5019,1,Alto
105652,I,0.1105,0,Bajo
105380,B,0.2909,0,Bajo
102801,I,0.0947,0,Bajo
107167,I,0.0521,0,Bajo
104644,C,0.3436,0,Medio
101526,I,0.0874,0,Bajo
104948,D,0.5066,1,Alto
105692,B,0.4687,0,Medio
100173,C,0.169,0,Bajo
106644,C,0.3289,0,Medio
105619,A,0.4568,0,Medio
106211,I,0.1344,0,Bajo
105102,I,0.0496,0,Bajo
102861,I,0.122,0,Bajo
103392,I,0.0337,0,Bajo
103263,J,0.0614,0,Bajo
7944,I,0.0785,0,Bajo
102582,D,0.0922,0,Bajo
18224,B,0.3594,0,Medio
100434,D,0.465,0,Medio
105765,I,0.0328,0,Bajo
101289,I,0.0328,0,Bajo
104686,J,0.2058,0,Bajo
107589,I,0.1179,0,Bajo
104133,A,0.3653,0,Medio
102277,A,0.586,1,Alto
100044,I,0.0694,0,Bajo
102133,A,0.5574,1,Alto
105930,H,0.2243,0,Bajo
103750,D,0.1342,0,Bajo
108432,K,0.1771,0,Bajo
105488,B,0.2369,0,Bajo
106367,B,0.1279,0,Bajo
106973,I,0.0362,0,Bajo
100553,A,0.4657,0,Medio
104102,D,0.0775,0,Bajo
93671,I,0.0818,0,Bajo
101419,B,0.5362,1,Alto
105389,B,0.5282,1,Alto
107199,C,0.4235,0,Medio
104519,I,0.0554,0,Bajo
106539,C,0.354,0,Medio
103810,I,0.035,0,Bajo
101615,I,0.0202,0,Bajo
105323,D,0.0941,0,Bajo
101297,A,0.7322,1,Alto
101765,B,0.3807,0,Medio
108069,C,0.1511,0,Bajo
104101,A,0.1712,0,Bajo
106526,I,0.1593,0,Bajo
107432,B,0.1702,0,Bajo
103098,I,0.0513,0,Bajo
106468,D,0.1445,0,Bajo
106956,B,0.4446,0,Medio
104818,B,0.1266,0,Bajo
100686,I,0.0493,0,Bajo
101755,B,0.5217,1,Alto
104900,B,0.1609,0,Bajo
64973,J,0.1257,0,Bajo
103928,K,0.1323,0,Bajo
46180,C,0.2961,0,Bajo
74358,B,0.4724,0,Medio
101966,B,0.4536,0,Medio
103075,I,0.0662,0,Bajo
107036,B,0.5961,1,Alto
102158,B,0.0934,0,Bajo
82209,I,0.0322,0,Bajo
104930,I,0.0387,0,Bajo
100156,A,0.6124,1,Alto
95719,B,0.5175,1,Alto
105017,D,0.6653,1,Alto
100137,B,0.4205,0,Medio
107539,B,0.1551,0,Bajo
100752,I,0.0669,0,Bajo
108487,I,0.0444,0,Bajo
102667,I,0.0839,0,Bajo
107465,I,0.0654,0,Bajo
102448,H,0.2183,0,Bajo
80977,B,0.4462,0,Medio
101443,I,0.1466,0,Bajo
101987,A,0.4489,0,Medio
105618,H,0.2684,0,Bajo
107490,B,0.608,1,Alto
105245,B,0.6262,1,Alto
102058,I,0.1065,0,Bajo
100375,A,0.1523,0,Bajo
101515,C,0.2185,0,Bajo
100578,C,0.0975,0,Bajo
36285,A,0.2204,0,Bajo
101785,D,0.3772,0,Medio
107680,J,0.2726,0,Bajo
107315,D,0.1141,0,Bajo
101703,B,0.0883,0,Bajo
17110,D,0.0854,0,Bajo
104399,B,0.1804,0,Bajo
106498,I,0.1092,0,Bajo
25639,D,0.5552,1,Alto
105212,B,0.6114,1,Alto
5461,D,0.2079,0,Bajo
105624,H,0.277,0,Bajo
49420,I,0.1743,0,Bajo
25396,I,0.0698,0,Bajo
100829,E,0.4545,0,Medio
31787,B,0.1327,0,Bajo
100340,H,0.1356,0,Bajo
104068,J,0.2816,0,Bajo
100196,C,0.2616,0,Bajo
107399,A,0.2831,0,Bajo
100629,B,0.3185,0,Medio
100052,B,0.2423,0,Bajo
104273,B,0.1439,0,Bajo
107115,I,0.1011,0,Bajo
100334,I,0.0528,0,Bajo
102284,A,0.7117,1,Alto
100693,I,0.0463,0,Bajo
107671,H,0.1477,0,Bajo
103783,D,0.2608,0,Bajo
107094,B,0.5592,1,Alto
17351,B,0.2136,0,Bajo
72353,I,0.0588,0,Bajo
108020,I,0.0671,0,Bajo
107108,D,0.1999,0,Bajo
101225,J,0.29,0,Bajo
108119,J,0.0749,0,Bajo
101953,B,0.1358,0,Bajo
108194,B,0.0893,0,Bajo
107994,J,0.0381,0,Bajo
106151,B,0.6909,1,Alto
103252,B,0.4974,0,Medio
103481,B,0.4489,0,Medio
104648,B,0.6268,1,Alto
72138,I,0.0464,0,Bajo
106402,I,0.0868,0,Bajo
102047,B,0.0871,0,Bajo
105774,I,0.0464,0,Bajo
101421,D,0.4812,0,Medio
88584,E,0.3762,0,Medio
104635,C,0.0941,0,Bajo
103082,A,0.5122,1,Alto
12666,B,0.7161,1,Alto
30923,B,0.1266,0,Bajo
28593,D,0.3069,0,Medio
108117,B,0.1682,0,Bajo
107923,B,0.5028,1,Alto
32308,A,0.1802,0,Bajo
107416,B,0.2157,0,Bajo
101085,H,0.2201,0,Bajo
102169,D,0.1061,0,Bajo
58000,I,0.058,0,Bajo
103845,I,0.0763,0,Bajo
104527,A,0.3497,0,Medio
103012,I,0.0738,0,Bajo
100901,D,0.0982,0,Bajo
104716,A,0.2638,0,Bajo
101887,B,0.3284,0,Medio
100309,I,0.0403,0,Bajo
103611,D,0.3416,0,Medio
103811,I,0.0411,0,Bajo
105982,J,0.2933,0,Bajo
100646,I,0.0942,0,Bajo
102774,I,0.0494,0,Bajo
105423,D,0.4416,0,Medio
107613,D,0.1191,0,Bajo
107421,A,0.6844,1,Alto
27729,I,0.0412,0,Bajo
107303,C,0.5107,1,Alto
55125,A,0.6216,1,Alto
102094,I,0.0292,0,Bajo
107543,E,0.285,0,Bajo
103280,D,0.164,0,Bajo
107200,D,0.2459,0,Bajo
101019,I,0.0112,0,Bajo
94636,I,0.0612,0,Bajo
103620,A,0.5076,1,Alto
108263,A,0.5529,1,Alto
101416,I,0.0392,0,Bajo
108462,C,0.5105,1,Alto
101143,J,0.3802,0,Medio
102287,I,0.1171,0,Bajo
106754,D,0.3344,0,Medio
103458,A,0.6852,1,Alto
103495,B,0.2969,0,Bajo
107257,D,0.5202,1,Alto
100715,A,0.4306,0,Medio
102896,A,0.578,1,Alto
100902,D,0.0658,0,Bajo
100787,C,0.4391,0,Medio
103457,I,0.0986,0,Bajo
105517,H,0.1453,0,Bajo
104201,B,0.1436,0,Bajo
104328,H,0.1844,0,Bajo
102416,I,0.143,0,Bajo
103123,H,0.2408,0,Bajo
108116,I,0.0586,0,Bajo
101093,I,0.0791,0,Bajo
104518,B,0.4608,0,Medio
102371,I,0.1687,0,Bajo
106334,A,0.2105,0,Bajo
107864,B,0.106,0,Bajo
101915,A,0.2933,0,Bajo
108363,B,0.378,0,Medio
100903,D,0.2624,0,Bajo
105500,C,0.1129,0,Bajo
103536,D,0.1324,0,Bajo
103664,D,0.303,0,Medio
101536,B,0.3981,0,Medio
79212,A,0.5852,1,Alto
107738,B,0.6191,1,Alto
106868,D,0.527,1,Alto
79120,I,0.0489,0,Bajo
71894,B,0.194,0,Bajo
107042,B,0.0742,0,Bajo
107211,B,0.5791,1,Alto
105144,B,0.5218,1,Alto
102355,B,0.1034,0,Bajo
103666,H,0.2689,0,Bajo
104208,I,0.0676,0,Bajo
106953,B,0.6353,1,Alto
105529,D,0.1153,0,Bajo
108024,C,0.3774,0,Medio
65438,I,0.0395,0,Bajo
103529,B,0.5681,1,Alto
105372,H,0.1803,0,Bajo
106877,B,0.3658,0,Medio
107135,H,0.3151,0,Medio
106842,B,0.3269,0,Medio
104607,B,0.29,0,Bajo
104628,I,0.0514,0,Bajo
105609,B,0.2542,0,Bajo
100818,I,0.022,0,Bajo
103374,I,0.0572,0,Bajo
103884,J,0.0441,0,Bajo
74601,B,0.1182,0,Bajo
104285,C,0.3568,0,Medio
100743,I,0.0674,0,Bajo
104910,B,0.4557,0,Medio
35917,I,0.0678,0,Bajo
105075,J,0.0948,0,Bajo
103640,I,0.0274,0,Bajo
107722,A,0.6302,1,Alto
101336,I,0.118,0,Bajo
104333,B,0.4343,0,Medio
100211,I,0.1298,0,Bajo
100055,B,0.6049,1,Alto
106286,B,0.4091,0,Medio
108472,B,0.3071,0,Medio
10279,I,0.14,0,Bajo
108369,J,0.16,0,Bajo
101438,A,0.4788,0,Medio
105772,B,0.1868,0,Bajo
64519,I,0.0328,0,Bajo
102227,D,0.4129,0,Medio
101136,I,0.0341,0,Bajo
104473,B,0.6593,1,Alto
105533,A,0.3719,0,Medio
102999,J,0.2709,0,Bajo
105052,A,0.4967,0,Medio
106683,B,0.3221,0,Medio
101754,A,0.4911,0,Medio
107380,I,0.135,0,Bajo
90247,D,0.3002,0,Medio
107430,I,0.0666,0,Bajo
107048,D,0.1035,0,Bajo
102790,I,0.0756,0,Bajo
106894,D,0.0703,0,Bajo
103304,C,0.3924,0,Medio
101131,D,0.1118,0,Bajo
101114,I,0.0642,0,Bajo
105394,B,0.4019,0,Medio
102847,C,0.4352,0,Medio
3417,B,0.2583,0,Bajo
105320,D,0.4379,0,Medio
107291,A,0.4513,0,Medio
108090,H,0.3014,0,Medio
103372,B,0.4971,0,Medio
105509,D,0.1856,0,Bajo
102002,D,0.2102,0,Bajo
105205,B,0.173,0,Bajo
101807,B,0.0756,0,Bajo
103110,C,0.3554,0,Medio
107475,I,0.1032,0,Bajo
20435,B,0.1785,0,Bajo
106824,I,0.0673,0,Bajo
108077,B,0.1206,0,Bajo
90879,B,0.6204,1,Alto
108308,A,0.5573,1,Alto
104877,B,0.3948,0,Medio
101516,D,0.1084,0,Bajo
104939,I,0.0696,0,Bajo
1225,B,0.3974,0,Medio
107930,D,0.5034,1,Alto
108242,I,0.0265,0,Bajo
106190,B,0.1527,0,Bajo
104442,B,0.4854,0,Medio
86133,B,0.3169,0,Medio
105028,D,0.1186,0,Bajo
103714,I,0.0865,0,Bajo
103849,B,0.1019,0,Bajo
87716,D,0.1692,0,Bajo
108455,I,0.0557,0,Bajo
100559,A,0.4891,0,Medio
105753,B,0.434,0,Medio
33771,C,0.3669,0,Medio
107924,D,0.3855,0,Medio
107340,I,0.0921,0,Bajo
85325,B,0.2262,0,Bajo
101921,H,0.2506,0,Bajo
102313,I,0.0164,0,Bajo
103162,A,0.621,1,Alto
108053,I,0.089,0,Bajo
106942,I,0.0683,0,Bajo
106913,B,0.1347,0,Bajo
59708,I,0.0573,0,Bajo
103977,I,0.0266,0,Bajo
106145,I,0.0488,0,Bajo
100929,I,0.0675,0,Bajo
102641,A,0.5419,1,Alto
102669,D,0.1448,0,Bajo
59328,D,0.0818,0,Bajo
103157,B,0.5877,1,Alto
108051,D,0.2884,0,Bajo
40995,K,0.1784,0,Bajo
103924,D,0.2606,0,Bajo
106158,B,0.0743,0,Bajo
50751,A,0.502,1,Alto
102033,B,0.3986,0,Medio
60750,E,0.4261,0,Medio
104243,B,0.0965,0,Bajo
103618,A,0.4814,0,Medio
105561,D,0.1255,0,Bajo
100458,D,0.1822,0,Bajo
103605,B,0.2611,0,Bajo
105185,I,0.0497,0,Bajo
104825,B,0.0802,0,Bajo
103380,D,0.3038,0,Medio
106848,D,0.0704,0,Bajo
100112,E,0.2379,0,Bajo
101674,B,0.2398,0,Bajo
105200,C,0.4007,0,Medio
107320,I,0.0275,0,Bajo
102765,B,0.3045,0,Medio
107065,B,0.3625,0,Medio
106462,B,0.1879,0,Bajo
108284,B,0.6278,1,Alto
101519,B,0.5922,1,Alto
104120,B,0.619,1,Alto
104023,C,0.4982,0,Medio
82165,A,0.3589,0,Medio
104567,C,0.0906,0,Bajo
101708,I,0.0691,0,Bajo
103139,D,0.4976,0,Medio
103886,I,0.0902,0,Bajo
107196,A,0.7311,1,Alto
82329,D,0.3854,0,Medio
107981,B,0.5588,1,Alto
101652,D,0.1725,0,Bajo
102057,B,0.1689,0,Bajo
103779,G,0.4494,0,Medio
108404,B,0.3093,0,Medio
65878,D,0.5957,1,Alto
101303,I,0.0979,0,Bajo
102467,A,0.6756,1,Alto
27277,B,0.491,0,Medio
103496,I,0.0691,0,Bajo
108231,B,0.0782,0,Bajo
107593,I,0.041,0,Bajo
38942,D,0.4145,0,Medio
67976,A,0.6044,1,Alto
101385,B,0.5422,1,Alto
96425,I,0.0519,0,Bajo
105407,C,0.0638,0,Bajo
105160,B,0.5925,1,Alto
107934,B,0.1519,0,Bajo
39151,I,0.0433,0,Bajo
100311,I,0.0569,0,Bajo
104343,I,0.1234,0,Bajo
89578,A,0.6816,1,Alto
102652,I,0.0345,0,Bajo
104587,I,0.051,0,Bajo
103823,I,0.0571,0,Bajo
107062,B,0.4708,0,Medio
62505,H,0.2207,0,Bajo
107356,H,0.1893,0,Bajo
61926,D,0.1164,0,Bajo
102138,B,0.2024,0,Bajo
105641,C,0.624,1,Alto
107213,A,0.4361,0,Medio
9765,A,0.362,0,Medio
103945,B,0.191,0,Bajo
97174,B,0.2038,0,Bajo
106560,J,0.2643,0,Bajo
105725,B,0.4839,0,Medio
107843,I,0.0457,0,Bajo
100634,I,0.097,0,Bajo
101999,C,0.365,0,Medio
100278,J,0.0854,0,Bajo
106404,A,0.1302,0,Bajo
7875,I,0.0932,0,Bajo
101316,D,0.0875,0,Bajo
104111,J,0.1104,0,Bajo
9142,B,0.6989,1,Alto
104172,I,0.0522,0,Bajo
102551,B,0.2462,0,Bajo
104357,I,0.1415,0,Bajo
103594,I,0.0499,0,Bajo
88790,B,0.1439,0,Bajo
101293,D,0.1237,0,Bajo
27031,H,0.1729,0,Bajo
100381,I,0.0358,0,Bajo
100268,I,0.0802,0,Bajo
102780,C,0.0863,0,Bajo
105151,B,0.5138,1,Alto
103382,H,0.2816,0,Bajo
104409,B,0.479,0,Medio
102022,D,0.2988,0,Bajo
107544,B,0.5054,1,Alto
107856,A,0.4986,1,Alto
103032,B,0.1571,0,Bajo
107457,B,0.3535,0,Medio
100231,I,0.0533,0,Bajo
104000,D,0.2552,0,Bajo
102668,D,0.5026,1,Alto
64569,D,0.1817,0,Bajo
105453,H,0.2549,0,Bajo
100031,B,0.1923,0,Bajo
101160,J,0.202,0,Bajo
100290,D,0.5369,1,Alto
108427,H,0.1969,0,Bajo
104424,B,0.0549,0,Bajo
105690,I,0.0374,0,Bajo
105123,B,0.3578,0,Medio
100580,B,0.1655,0,Bajo
81716,J,0.0522,0,Bajo
104649,B,0.0994,0,Bajo
107707,A,0.4983,0,Medio
103582,I,0.0286,0,Bajo
100778,I,0.046,0,Bajo
105312,A,0.6318,1,Alto
27750,B,0.0993,0,Bajo
103746,H,0.3013,0,Medio
107950,I,0.0958,0,Bajo
102381,A,0.3659,0,Medio
108193,J,0.162,0,Bajo
107401,I,0.0559,0,Bajo
103516,A,0.6978,1,Alto
11697,I,0.1316,0,Bajo
107295,D,0.0651,0,Bajo
107618,C,0.4908,0,Medio
101944,J,0.0799,0,Bajo
103096,I,0.0265,0,Bajo
64867,B,0.1848,0,Bajo
108210,A,0.5004,1,Alto
104156,I,0.1134,0,Bajo
103864,B,0.6365,1,Alto
102175,I,0.0725,0,Bajo
104040,J,0.0586,0,Bajo
100588,D,0.5586,1,Alto
107690,K,0.2067,0,Bajo
100083,B,0.586,1,Alto
100631,D,0.3337,0,Medio
104142,D,0.2857,0,Bajo
104882,D,0.2079,0,Bajo
96657,A,0.4832,0,Medio
100391,D,0.1199,0,Bajo
108134,B,0.1231,0,Bajo
103114,B,0.2843,0,Bajo
100813,I,0.0556,0,Bajo
105857,A,0.303,0,Medio
103635,I,0.0639,0,Bajo
101216,I,0.1059,0,Bajo
104489,I,0.0712,0,Bajo
14390,A,0.5558,1,Alto
101882,B,0.3114,0,Medio
18297,D,0.2354,0,Bajo
104719,I,0.0695,0,Bajo
108267,B,0.4431,0,Medio
107086,K,0.2226,0,Bajo
106127,C,0.2472,0,Bajo
103846,D,0.489,0,Medio
100270,A,0.7383,1,Alto
104324,A,0.7112,1,Alto
26972,I,0.1367,0,Bajo
105458,B,0.1146,0,Bajo
32568,I,0.0797,0,Bajo
106618,I,0.0359,0,Bajo
104213,A,0.5627,1,Alto
97092,B,0.1408,0,Bajo
107824,I,0.0775,0,Bajo
102543,H,0.1387,0,Bajo
106613,I,0.0601,0,Bajo
106614,B,0.083,0,Bajo
104422,D,0.2546,0,Bajo
105098,B,0.055,0,Bajo
106241,A,0.4899,0,Medio
102858,I,0.0348,0,Bajo
104926,B,0.1009,0,Bajo
100779,I,0.1496,0,Bajo
107884,D,0.459,0,Medio
18092,D,0.4043,0,Medio
101178,I,0.0506,0,Bajo
107310,B,0.3143,0,Medio
104585,I,0.0521,0,Bajo
102212,I,0.0753,0,Bajo
107367,B,0.1882,0,Bajo
107085,I,0.0865,0,Bajo
69182,I,0.0271,0,Bajo
18278,A,0.2326,0,Bajo
107084,H,0.3056,0,Medio
103877,I,0.0642,0,Bajo
58484,B,0.6732,1,Alto
106331,B,0.445,0,Medio
102117,A,0.4371,0,Medio
104061,D,0.4892,0,Medio
104502,D,0.0413,0,Bajo
100722,D,0.4984,0,Medio
107294,B,0.3076,0,Medio
105578,I,0.0628,0,Bajo
78113,I,0.0542,0,Bajo
104475,H,0.2384,0,Bajo
108473,B,0.6921,1,Alto
102321,D,0.5915,1,Alto
107321,I,0.1219,0,Bajo
101503,B,0.1614,0,Bajo
105084,I,0.0967,0,Bajo
102346,I,0.1373,0,Bajo
57233,I,0.0648,0,Bajo
108288,I,0.0379,0,Bajo
106210,I,0.134,0,Bajo
102318,A,0.4322,0,Medio
105987,A,0.5484,1,Alto
106441,I,0.0578,0,Bajo
101095,D,0.4111,0,Medio
106682,A,0.6656,1,Alto
106687,D,0.1484,0,Bajo
104283,E,0.2329,0,Bajo
78294,J,0.1944,0,Bajo
102502,I,0.1465,0,Bajo
94230,D,0.0831,0,Bajo
102536,D,0.0752,0,Bajo
102664,D,0.0727,0,Bajo
100313,I,0.1495,0,Bajo
103325,J,0.2136,0,Bajo
108317,I,0.0732,0,Bajo
6973,C,0.0762,0,Bajo
102184,H,0.2305,0,Bajo
50108,D,0.1212,0,Bajo
106884,I,0.0812,0,Bajo
104063,I,0.0766,0,Bajo
83350,B,0.5258,1,Alto
100720,I,0.0587,0,Bajo
104056,I,0.0888,0,Bajo
100968,B,0.3329,0,Medio
108174,D,0.2126,0,Bajo
103761,I,0.0494,0,Bajo
107681,B,0.49,0,Medio
106325,I,0.0392,0,Bajo
108486,B,0.4347,0,Medio
102499,B,0.4807,0,Medio
104759,J,0.0516,0,Bajo
104521,I,0.0367,0,Bajo
37727,I,0.0645,0,Bajo
106688,D,0.0809,0,Bajo
100057,I,0.1227,0,Bajo
103328,B,0.1889,0,Bajo
100936,C,0.1348,0,Bajo
104290,D,0.1584,0,Bajo
103017,B,0.6078,1,Alto
108151,I,0.0542,0,Bajo
105739,B,0.5568,1,Alto
107947,B,0.6032,1,Alto
105834,H,0.2582,0,Bajo
57155,B,0.1614,0,Bajo
100789,A,0.5764,1,Alto
104718,D,0.1163,0,Bajo
104410,H,0.2691,0,Bajo
8399,B,0.4377,0,Medio
32328,J,0.2698,0,Bajo
101630,H,0.2419,0,Bajo
106333,H,0.2137,0,Bajo
104165,C,0.5624,1,Alto
105837,B,0.13,0,Bajo
103848,C,0.1937,0,Bajo
105234,A,0.3281,0,Medio
106675,A,0.4946,0,Medio
65517,A,0.5249,1,Alto
79760,A,0.2521,0,Bajo
104252,A,0.4565,0,Medio
108060,D,0.2305,0,Bajo
46191,A,0.6833,1,Alto
103414,D,0.2137,0,Bajo
102246,B,0.4687,0,Medio
104901,B,0.5347,1,Alto
103707,D,0.0553,0,Bajo
102527,B,0.0758,0,Bajo
105799,I,0.0426,0,Bajo
107100,D,0.1104,0,Bajo
104230,H,0.232,0,Bajo
100839,I,0.0236,0,Bajo
100390,B,0.3763,0,Medio
104766,A,0.5482,1,Alto
103507,I,0.0588,0,Bajo
102803,I,0.052,0,Bajo
102132,I,0.0511,0,Bajo
108439,B,0.0762,0,Bajo
108304,D,0.444,0,Medio
103403,I,0.0386,0,Bajo
101645,A,0.3871,0,Medio
107105,I,0.0581,0,Bajo
79873,B,0.5908,1,Alto
105023,I,0.0334,0,Bajo
105250,B,0.6292,1,Alto
102028,B,0.6569,1,Alto
52567,C,0.4115,0,Medio
100109,D,0.1761,0,Bajo
106346,A,0.6688,1,Alto
106453,B,0.2897,0,Bajo
102745,B,0.0565,0,Bajo
101399,D,0.128,0,Bajo
105111,B,0.2477,0,Bajo
101961,B,0.3901,0,Medio
103001,B,0.5468,1,Alto
103316,H,0.2388,0,Bajo
100292,B,0.0666,0,Bajo
103603,C,0.1362,0,Bajo
105836,I,0.0536,0,Bajo
104270,B,0.6032,1,Alto
102960,B,0.5174,1,Alto
104514,I,0.0308,0,Bajo
70641,A,0.6483,1,Alto
100266,I,0.0913,0,Bajo
104826,B,0.1605,0,Bajo
106165,D,0.0877,0,Bajo
19193,D,0.4825,0,Medio
107515,B,0.6415,1,Alto
104846,I,0.0729,0,Bajo
88249,B,0.4963,0,Medio
100099,C,0.3764,0,Medio
52956,A,0.6243,1,Alto
105745,B,0.1757,0,Bajo
48794,D,0.4619,0,Medio
107790,A,0.3238,0,Medio
102544,D,0.0987,0,Bajo
107027,I,0.0445,0,Bajo
104404,B,0.2874,0,Bajo
99505,A,0.4375,0,Medio
100136,C,0.5293,1,Alto
105792,I,0.0495,0,Bajo
103099,C,0.5153,1,Alto
104467,A,0.1281,0,Bajo
103638,H,0.2367,0,Bajo
103363,B,0.2819,0,Bajo
104331,I,0.0854,0,Bajo
7470,B,0.4632,0,Medio
107109,B,0.2518,0,Bajo
103927,I,0.1844,0,Bajo
105920,B,0.1659,0,Bajo
103189,A,0.6097,1,Alto
105713,I,0.0464,0,Bajo
107815,I,0.1328,0,Bajo
107087,B,0.076,0,Bajo
103754,J,0.0424,0,Bajo
100836,B,0.235,0,Bajo
52330,D,0.4415,0,Medio
105324,B,0.1909,0,Bajo
100531,A,0.5414,1,Alto
103719,I,0.0312,0,Bajo
100011,B,0.2903,0,Bajo
106129,D,0.1488,0,Bajo
34657,D,0.4493,0,Medio
101431,D,0.4203,0,Medio
52917,I,0.1332,0,Bajo
104651,H,0.2683,0,Bajo
105679,A,0.6384,1,Alto
106107,B,0.4231,0,Medio
106625,A,0.3488,0,Medio
103565,B,0.3769,0,Medio
107288,B,0.052,0,Bajo
106875,B,0.3991,0,Medio
100442,J,0.1998,0,Bajo
104178,I,0.0668,0,Bajo
106101,A,0.3106,0,Medio
100920,D,0.5194,1,Alto
105623,B,0.0749,0,Bajo
106126,J,0.2119,0,Bajo
19393,C,0.4872,0,Medio
103294,D,0.1822,0,Bajo
102125,I,0.0693,0,Bajo
90117,C,0.4829,0,Medio
102432,I,0.0431,0,Bajo
101172,I,0.0437,0,Bajo
107886,D,0.2526,0,Bajo
104197,B,0.2648,0,Bajo
108005,J,0.1575,0,Bajo
105544,I,0.0482,0,Bajo
105249,I,0.0343,0,Bajo
105030,B,0.2739,0,Bajo
106833,J,0.2851,0,Bajo
106055,A,0.2593,0,Bajo
107773,A,0.4412,0,Medio
105096,C,0.3991,0,Medio
102776,B,0.4901,0,Medio
105666,B,0.1293,0,Bajo
69981,D,0.248,0,Bajo
19110,I,0.0599,0,Bajo
47107,D,0.3809,0,Medio
104797,B,0.069,0,Bajo
102142,I,0.0678,0,Bajo
100711,H,0.1031,0,Bajo
103078,B,0.1981,0,Bajo
102594,A,0.6145,1,Alto
105553,I,0.0443,0,Bajo
95041,D,0.1814,0,Bajo
108271,D,0.5217,1,Alto
5507,B,0.2097,0,Bajo
82300,H,0.2683,0,Bajo
102759,I,0.0692,0,Bajo
106118,I,0.1406,0,Bajo
105243,A,0.6124,1,Alto
106658,B,0.0761,0,Bajo
100823,C,0.1709,0,Bajo
103022,B,0.3094,0,Medio
101466,D,0.5365,1,Alto
103051,A,0.5656,1,Alto
55457,D,0.1068,0,Bajo
69723,D,0.1115,0,Bajo
91922,B,0.2646,0,Bajo
106310,E,0.1387,0,Bajo
100953,C,0.465,0,Medio
100512,B,0.2375,0,Bajo
107404,B,0.6846,1,Alto
101277,H,0.3269,0,Medio
108399,H,0.1219,0,Bajo
102424,I,0.0704,0,Bajo
17376,A,0.5456,1,Alto
101532,J,0.0749,0,Bajo
104108,B,0.3359,0,Medio
107778,B,0.5107,1,Alto
100008,B,0.1137,0,Bajo
103674,B,0.3036,0,Medio
101083,C,0.4143,0,Medio
103033,A,0.355,0,Medio
104849,I,0.0521,0,Bajo
105138,H,0.1991,0,Bajo
105310,H,0.2492,0,Bajo
107339,B,0.1248,0,Bajo
66557,A,0.2947,0,Bajo
108445,D,0.0964,0,Bajo
102531,I,0.0643,0,Bajo
79943,B,0.3378,0,Medio
105417,B,0.5642,1,Alto
54774,B,0.3384,0,Medio
51677,D,0.0682,0,Bajo
104515,I,0.0881,0,Bajo
105659,J,0.256,0,Bajo
104698,J,0.2595,0,Bajo
103929,D,0.0355,0,Bajo
108320,B,0.1445,0,Bajo
100731,A,0.3101,0,Medio
102239,B,0.1301,0,Bajo
101634,I,0.0803,0,Bajo
100761,D,0.2342,0,Bajo
100931,I,0.0492,0,Bajo
106886,B,0.0628,0,Bajo
100337,B,0.364,0,Medio
105351,B,0.5002,1,Alto
100988,A,0.1689,0,Bajo
105627,C,0.4302,0,Medio
108106,I,0.0668,0,Bajo
107875,D,0.2708,0,Bajo
21909,D,0.0984,0,Bajo
105101,A,0.5901,1,Alto
101144,B,0.2332,0,Bajo
104893,I,0.0387,0,Bajo
104416,H,0.2137,0,Bajo
60693,I,0.0745,0,Bajo
108239,B,0.262,0,Bajo
105178,B,0.6071,1,Alto
102919,A,0.2912,0,Bajo
102476,I,0.0391,0,Bajo
101973,D,0.0977,0,Bajo
102789,I,0.0389,0,Bajo
101574,I,0.044,0,Bajo
100788,C,0.2933,0,Bajo
108273,B,0.5298,1,Alto
102091,I,0.0507,0,Bajo
102957,A,0.4566,0,Medio
100977,I,0.0945,0,Bajo
106385,I,0.0829,0,Bajo
102403,I,0.0646,0,Bajo
106537,I,0.097,0,Bajo
107640,B,0.061,0,Bajo
91645,A,0.7096,1,Alto
68148,J,0.0625,0,Bajo
105184,A,0.4692,0,Medio
108347,A,0.2723,0,Bajo
105386,C,0.3703,0,Medio
103006,D,0.0568,0,Bajo
103064,A,0.5728,1,Alto
97675,C,0.4615,0,Medio
106438,A,0.1449,0,Bajo
34919,A,0.6192,1,Alto
107436,C,0.4421,0,Medio
102000,B,0.1591,0,Bajo
100879,D,0.1488,0,Bajo
106827,B,0.1789,0,Bajo
105717,D,0.1066,0,Bajo
106306,I,0.0337,0,Bajo
27077,D,0.0877,0,Bajo
80242,A,0.4911,0,Medio
107939,B,0.568,1,Alto
37176,I,0.058,0,Bajo
19298,D,0.5003,1,Alto
92394,B,0.1543,0,Bajo
19364,D,0.556,1,Alto
100698,A,0.1314,0,Bajo
103825,B,0.2821,0,Bajo
104984,B,0.2848,0,Bajo
100254,I,0.0539,0,Bajo
107471,D,0.0805,0,Bajo
102361,D,0.0831,0,Bajo
102563,B,0.426,0,Medio
102411,B,0.3846,0,Medio
